pdq,Spdq,aic
"(2, 0, 1)","(1, 0, 1, 24)",12.0
"(0, 2, 2)","(0, 2, 1, 24)",1462.661086357619
"(1, 2, 2)","(0, 2, 1, 24)",1463.4292493580435
"(1, 2, 2)","(0, 2, 2, 24)",1464.828633598151
"(1, 2, 2)","(1, 2, 1, 24)",1464.9109306119474
"(0, 2, 1)","(0, 2, 1, 24)",1464.9489940637973
"(1, 2, 2)","(1, 2, 2, 24)",1466.8084359424606
"(2, 2, 2)","(0, 2, 1, 24)",1467.2441382028285
"(1, 2, 2)","(2, 2, 2, 24)",1468.4346822012276
"(0, 2, 1)","(1, 2, 2, 24)",1468.5772179387416
"(2, 2, 2)","(0, 2, 2, 24)",1468.6966074405
"(2, 2, 2)","(1, 2, 1, 24)",1468.7045052935568
"(2, 2, 2)","(1, 2, 2, 24)",1470.460870882814
"(2, 2, 2)","(2, 2, 1, 24)",1470.4968512590676
"(2, 2, 2)","(2, 2, 2, 24)",1472.4273156865402
"(0, 2, 2)","(1, 2, 1, 24)",1473.1407032701422
"(0, 2, 2)","(0, 2, 2, 24)",1473.1582655291943
"(1, 2, 2)","(2, 2, 1, 24)",1473.222343543811
"(1, 1, 1)","(1, 2, 1, 24)",1474.043817504635
"(0, 2, 2)","(1, 2, 2, 24)",1475.1274228508655
"(0, 2, 2)","(2, 2, 1, 24)",1475.130863006125
"(2, 1, 2)","(0, 2, 2, 24)",1476.1537783601623
"(0, 2, 2)","(2, 2, 2, 24)",1476.9777852446352
"(2, 1, 2)","(1, 2, 2, 24)",1477.557224360464
"(2, 1, 2)","(2, 2, 1, 24)",1477.5813525139624
"(1, 1, 1)","(0, 2, 1, 24)",1477.8739488552467
"(2, 1, 2)","(1, 2, 1, 24)",1478.135605494704
"(2, 2, 1)","(0, 2, 1, 24)",1478.922693343525
"(2, 1, 2)","(0, 2, 1, 24)",1479.2090809411166
"(1, 2, 1)","(0, 2, 1, 24)",1479.315549835239
"(2, 1, 2)","(2, 2, 2, 24)",1479.5951768344285
"(2, 2, 1)","(1, 2, 1, 24)",1480.03380590618
"(2, 2, 1)","(0, 2, 2, 24)",1480.0377954120522
"(0, 1, 1)","(1, 2, 1, 24)",1480.5086010806237
"(0, 1, 2)","(1, 2, 1, 24)",1480.5462257594054
"(1, 2, 1)","(1, 2, 1, 24)",1480.5557322660954
"(1, 2, 1)","(0, 2, 2, 24)",1480.5568866838125
"(0, 1, 1)","(0, 2, 2, 24)",1480.9333413860702
"(0, 2, 1)","(0, 2, 2, 24)",1481.263704262602
"(0, 1, 2)","(0, 2, 2, 24)",1481.289093357134
"(0, 2, 1)","(1, 2, 1, 24)",1481.2985261329932
"(0, 1, 0)","(0, 2, 1, 24)",1481.9233021040786
"(1, 1, 2)","(1, 2, 1, 24)",1482.0302776071726
"(2, 2, 1)","(1, 2, 2, 24)",1482.0331928485425
"(2, 2, 1)","(2, 2, 1, 24)",1482.0335903562082
"(0, 1, 2)","(1, 2, 2, 24)",1482.4131461670963
"(0, 1, 2)","(2, 2, 1, 24)",1482.4307460150346
"(0, 1, 1)","(1, 2, 2, 24)",1482.4734790615776
"(0, 1, 1)","(2, 2, 1, 24)",1482.4777838995747
"(1, 2, 1)","(1, 2, 2, 24)",1482.5542928948782
"(1, 2, 1)","(2, 2, 1, 24)",1482.5550250473282
"(0, 1, 1)","(0, 2, 1, 24)",1482.7060941523748
"(1, 1, 2)","(0, 2, 2, 24)",1482.750263794293
"(2, 1, 0)","(1, 2, 1, 24)",1483.153461128244
"(0, 2, 1)","(2, 2, 1, 24)",1483.2457051949443
"(0, 1, 2)","(0, 2, 1, 24)",1483.2733115110518
"(1, 1, 2)","(0, 2, 1, 24)",1483.4559705743281
"(2, 1, 0)","(0, 2, 2, 24)",1483.529895629105
"(2, 1, 0)","(0, 2, 1, 24)",1483.5828414749149
"(1, 1, 1)","(0, 2, 2, 24)",1483.707818331896
"(2, 2, 1)","(2, 2, 2, 24)",1483.8792592927268
"(1, 1, 2)","(1, 2, 2, 24)",1483.9044490610088
"(1, 1, 2)","(2, 2, 1, 24)",1483.9249666430387
"(1, 1, 0)","(1, 2, 1, 24)",1483.9375973503668
"(2, 1, 1)","(1, 2, 1, 24)",1483.9912382944408
"(1, 1, 1)","(1, 2, 2, 24)",1484.1130665600485
"(1, 1, 1)","(2, 2, 1, 24)",1484.118438616435
"(1, 0, 2)","(2, 2, 0, 24)",1484.1736396463536
"(1, 1, 0)","(0, 2, 2, 24)",1484.1797066778495
"(0, 1, 1)","(2, 2, 2, 24)",1484.2945435314111
"(1, 2, 1)","(2, 2, 2, 24)",1484.362660244866
"(0, 1, 2)","(2, 2, 2, 24)",1484.4190185069824
"(2, 1, 1)","(0, 2, 2, 24)",1484.4710620681951
"(1, 1, 2)","(2, 2, 2, 24)",1484.500639083695
"(1, 2, 2)","(2, 2, 0, 24)",1484.8909186531428
"(0, 2, 1)","(2, 2, 2, 24)",1485.10866660501
"(2, 1, 0)","(1, 2, 2, 24)",1485.1292995611132
"(2, 1, 0)","(2, 2, 1, 24)",1485.1322248507856
"(1, 1, 0)","(0, 2, 1, 24)",1485.2204151775752
"(2, 1, 1)","(2, 2, 1, 24)",1485.357542824792
"(2, 1, 1)","(0, 2, 1, 24)",1485.8969120596796
"(1, 1, 0)","(1, 2, 2, 24)",1485.9317946406352
"(1, 1, 0)","(2, 2, 1, 24)",1485.9324583934115
"(2, 1, 1)","(1, 2, 2, 24)",1485.9388365358448
"(1, 1, 1)","(2, 2, 2, 24)",1485.9968965714004
"(2, 0, 1)","(2, 2, 0, 24)",1486.0277809270976
"(1, 2, 0)","(0, 2, 1, 24)",1486.3688869309342
"(0, 1, 0)","(0, 2, 2, 24)",1486.4337329703112
"(2, 0, 2)","(2, 2, 0, 24)",1486.5160200746827
"(2, 1, 0)","(2, 2, 2, 24)",1486.9505510655888
"(0, 2, 2)","(2, 2, 0, 24)",1487.2337000776008
"(1, 0, 1)","(2, 2, 0, 24)",1487.374828244047
"(1, 1, 0)","(2, 2, 2, 24)",1487.729675271763
"(2, 1, 1)","(2, 2, 2, 24)",1488.0013291692476
"(0, 1, 0)","(1, 2, 2, 24)",1488.3960824400417
"(2, 2, 0)","(0, 2, 1, 24)",1488.8956236802733
"(2, 0, 2)","(0, 2, 2, 24)",1488.902642062165
"(2, 1, 2)","(2, 2, 0, 24)",1490.1535047034718
"(0, 1, 0)","(2, 2, 2, 24)",1490.1995425043187
"(2, 0, 2)","(1, 2, 2, 24)",1490.2352445915233
"(1, 2, 0)","(1, 2, 2, 24)",1490.3723466338859
"(2, 0, 2)","(2, 2, 1, 24)",1490.3798364541697
"(1, 0, 0)","(2, 2, 1, 24)",1490.543107935334
"(1, 0, 0)","(1, 2, 2, 24)",1490.603881079841
"(2, 2, 0)","(0, 2, 2, 24)",1490.7743519146377
"(2, 2, 0)","(1, 2, 1, 24)",1490.7777559208098
"(1, 2, 1)","(2, 2, 0, 24)",1490.9058439941155
"(0, 0, 2)","(2, 2, 1, 24)",1490.9133538916358
"(0, 0, 2)","(1, 2, 2, 24)",1490.981650511057
"(1, 0, 2)","(1, 2, 1, 24)",1491.0515306197217
"(0, 0, 1)","(2, 2, 1, 24)",1491.2911178059856
"(0, 2, 1)","(2, 2, 0, 24)",1491.317460866968
"(0, 0, 1)","(1, 2, 2, 24)",1491.349637886205
"(2, 2, 1)","(2, 2, 0, 24)",1491.3724535419135
"(2, 0, 0)","(2, 2, 1, 24)",1491.5660348073197
"(2, 0, 0)","(1, 2, 2, 24)",1491.6302925359553
"(2, 2, 2)","(2, 2, 0, 24)",1491.7517601880352
"(1, 0, 1)","(2, 2, 1, 24)",1491.8407418969812
"(1, 0, 1)","(1, 2, 2, 24)",1491.9054571060085
"(1, 0, 0)","(0, 2, 2, 24)",1491.9331945570154
"(0, 0, 2)","(2, 2, 0, 24)",1492.0447506048947
"(0, 0, 1)","(2, 2, 0, 24)",1492.176441586633
"(1, 0, 0)","(2, 2, 2, 24)",1492.206726588346
"(2, 0, 2)","(2, 2, 2, 24)",1492.238998107948
"(1, 0, 2)","(2, 2, 1, 24)",1492.3895741218905
"(1, 0, 2)","(1, 2, 2, 24)",1492.4651077631422
"(2, 2, 0)","(1, 2, 2, 24)",1492.5724256776964
"(0, 0, 2)","(0, 2, 2, 24)",1492.6482194125
"(0, 0, 1)","(0, 2, 2, 24)",1492.6601737777457
"(0, 0, 2)","(2, 2, 2, 24)",1492.7307260722228
"(2, 2, 0)","(2, 2, 1, 24)",1492.758131827692
"(0, 0, 1)","(2, 2, 2, 24)",1492.9455415551718
"(2, 0, 0)","(0, 2, 2, 24)",1492.9763935334688
"(0, 1, 1)","(2, 2, 0, 24)",1493.1232898147823
"(1, 0, 1)","(0, 2, 2, 24)",1493.1512101588635
"(2, 0, 0)","(2, 2, 2, 24)",1493.2687812862684
"(2, 0, 1)","(2, 2, 1, 24)",1493.5275242874984
"(2, 0, 1)","(1, 2, 2, 24)",1493.5927728525098
"(1, 0, 1)","(2, 2, 2, 24)",1493.6839239511346
"(1, 0, 2)","(2, 2, 2, 24)",1494.1116802744955
"(0, 0, 0)","(1, 2, 2, 24)",1494.1792050366894
"(1, 0, 2)","(0, 2, 2, 24)",1494.2997243900259
"(1, 1, 0)","(2, 2, 0, 24)",1494.348326179651
"(2, 2, 0)","(2, 2, 2, 24)",1494.5688204540409
"(0, 0, 0)","(2, 2, 1, 24)",1494.9176566147084
"(2, 0, 1)","(0, 2, 2, 24)",1494.9205686982523
"(1, 1, 1)","(2, 2, 0, 24)",1495.1073270808636
"(2, 1, 0)","(2, 2, 0, 24)",1495.1429598079187
"(2, 0, 1)","(2, 2, 2, 24)",1495.257645973745
"(0, 0, 0)","(2, 2, 2, 24)",1495.737351414662
"(0, 0, 0)","(0, 2, 2, 24)",1496.0461537309593
"(0, 1, 2)","(2, 2, 0, 24)",1496.0967248748225
"(2, 0, 2)","(0, 2, 0, 24)",1496.2488556975038
"(0, 0, 2)","(1, 2, 1, 24)",1496.2542288508048
"(2, 1, 1)","(2, 2, 0, 24)",1496.6820234614847
"(0, 0, 1)","(1, 2, 1, 24)",1496.7354188157049
"(1, 0, 0)","(0, 2, 0, 24)",1496.84444210996
"(2, 1, 2)","(1, 2, 0, 24)",1497.1489084499551
"(0, 0, 1)","(0, 2, 0, 24)",1497.27478964352
"(1, 0, 0)","(0, 2, 1, 24)",1497.5203454758748
"(1, 0, 0)","(1, 2, 0, 24)",1497.6193602382793
"(2, 0, 0)","(0, 2, 1, 24)",1498.151354215466
"(1, 0, 1)","(0, 2, 1, 24)",1498.156717028181
"(0, 0, 0)","(1, 2, 1, 24)",1498.178356255545
"(2, 0, 2)","(1, 2, 0, 24)",1498.2437675108945
"(2, 0, 0)","(0, 2, 0, 24)",1498.259143051656
"(0, 0, 1)","(0, 2, 1, 24)",1498.3008178000348
"(2, 0, 0)","(1, 2, 0, 24)",1498.323548654043
"(1, 0, 1)","(1, 2, 0, 24)",1498.369950534636
"(0, 0, 1)","(1, 2, 0, 24)",1498.3705145712365
"(1, 0, 1)","(0, 2, 0, 24)",1498.3956082243753
"(0, 0, 2)","(0, 2, 0, 24)",1498.5260562264807
"(0, 0, 2)","(0, 2, 1, 24)",1498.5591414401695
"(1, 1, 2)","(2, 2, 0, 24)",1498.6657848508264
"(0, 0, 2)","(1, 2, 0, 24)",1498.7092823553576
"(1, 0, 0)","(1, 2, 1, 24)",1499.9355852465856
"(2, 0, 1)","(0, 2, 1, 24)",1500.0225610262546
"(2, 0, 0)","(1, 2, 1, 24)",1500.0678454574027
"(0, 1, 0)","(2, 2, 0, 24)",1500.1515335748086
"(1, 0, 1)","(1, 2, 1, 24)",1500.1800923768553
"(2, 0, 1)","(1, 2, 0, 24)",1500.2250415472654
"(2, 0, 1)","(0, 2, 0, 24)",1500.2585283352282
"(2, 0, 2)","(1, 2, 1, 24)",1500.3722601430848
"(1, 0, 2)","(0, 2, 1, 24)",1500.4753473290357
"(1, 0, 2)","(1, 2, 0, 24)",1500.7069139251066
"(1, 0, 2)","(0, 2, 0, 24)",1501.0322813296518
"(0, 2, 1)","(1, 2, 0, 24)",1501.317718456971
"(0, 0, 0)","(0, 2, 0, 24)",1501.3367595186319
"(1, 1, 0)","(1, 2, 0, 24)",1501.9281673980956
"(2, 0, 1)","(1, 2, 1, 24)",1502.0607939922513
"(1, 1, 1)","(0, 2, 0, 24)",1502.1464167954043
"(1, 2, 1)","(1, 2, 0, 24)",1502.4304724504068
"(0, 1, 1)","(1, 2, 0, 24)",1502.6682916461893
"(0, 0, 0)","(0, 2, 1, 24)",1502.9996471458705
"(0, 2, 2)","(1, 2, 0, 24)",1503.3964563221527
"(0, 1, 0)","(1, 2, 0, 24)",1503.5729046526728
"(2, 0, 2)","(0, 2, 1, 24)",1503.657440071858
"(2, 1, 0)","(1, 2, 0, 24)",1504.2533410302872
"(2, 2, 1)","(1, 2, 0, 24)",1504.3209482848235
"(1, 1, 1)","(1, 2, 0, 24)",1504.9025350957309
"(1, 2, 2)","(1, 2, 0, 24)",1505.069928290917
"(1, 2, 0)","(0, 2, 2, 24)",1505.1564888720159
"(1, 2, 0)","(1, 2, 1, 24)",1505.1725812099778
"(2, 1, 2)","(0, 2, 0, 24)",1505.847592324947
"(2, 2, 0)","(2, 2, 0, 24)",1506.5376980289589
"(2, 1, 1)","(1, 2, 0, 24)",1507.0740475519501
"(1, 2, 0)","(2, 2, 1, 24)",1507.1267578600148
"(0, 1, 2)","(1, 2, 0, 24)",1507.852487050712
"(0, 0, 0)","(1, 2, 0, 24)",1508.1231055738292
"(0, 1, 0)","(0, 2, 0, 24)",1508.7527821063916
"(1, 2, 0)","(2, 2, 2, 24)",1508.8345043332774
"(2, 2, 2)","(1, 2, 0, 24)",1508.8529412408086
"(0, 2, 0)","(1, 2, 1, 24)",1509.2145376300668
"(1, 1, 0)","(0, 2, 0, 24)",1509.93845837459
"(1, 1, 2)","(1, 2, 0, 24)",1510.8881371545417
"(0, 2, 0)","(0, 2, 1, 24)",1510.9944457582044
"(0, 1, 2)","(0, 2, 0, 24)",1511.2563660337723
"(0, 1, 1)","(0, 2, 0, 24)",1512.8319709804432
"(1, 1, 2)","(0, 2, 0, 24)",1513.4741466491723
"(2, 1, 0)","(0, 2, 0, 24)",1513.721212175974
"(0, 2, 1)","(0, 2, 0, 24)",1513.912355011774
"(0, 2, 0)","(1, 2, 2, 24)",1514.990185373797
"(0, 2, 2)","(0, 2, 0, 24)",1515.758834606581
"(2, 1, 1)","(0, 2, 0, 24)",1517.5091569216927
"(1, 2, 1)","(0, 2, 0, 24)",1517.5361624408201
