pdq,Spdq,aic
"(1, 0, 0)","(1, 0, 0, 24)",71.78949931860353
"(0, 2, 2)","(0, 2, 2, 24)",1425.1457126675316
"(1, 2, 2)","(1, 2, 1, 24)",1426.370722087096
"(0, 2, 2)","(2, 2, 1, 24)",1426.458999079739
"(1, 2, 1)","(1, 2, 1, 24)",1427.248234761677
"(0, 2, 2)","(1, 2, 2, 24)",1428.2397327372842
"(2, 2, 1)","(1, 2, 1, 24)",1428.4520611468342
"(1, 2, 1)","(0, 2, 2, 24)",1428.6126019765577
"(0, 1, 1)","(0, 2, 1, 24)",1429.7281678718516
"(2, 2, 1)","(0, 2, 2, 24)",1429.8701525617573
"(2, 2, 1)","(1, 2, 2, 24)",1430.4869297493917
"(0, 1, 2)","(0, 2, 1, 24)",1431.7281553791581
"(1, 1, 1)","(0, 2, 1, 24)",1431.7305149722079
"(0, 2, 2)","(0, 2, 1, 24)",1432.7618170014566
"(0, 1, 2)","(1, 2, 1, 24)",1433.0606147895385
"(1, 1, 1)","(0, 2, 2, 24)",1433.062482777196
"(1, 1, 1)","(1, 2, 1, 24)",1433.0641620400816
"(1, 1, 2)","(0, 2, 1, 24)",1433.5390094996687
"(2, 1, 1)","(0, 2, 1, 24)",1433.6862250141257
"(2, 2, 1)","(2, 2, 1, 24)",1434.7319831120162
"(2, 2, 2)","(1, 2, 1, 24)",1435.0533252446735
"(2, 1, 1)","(1, 2, 1, 24)",1435.0624795642855
"(2, 1, 2)","(0, 2, 1, 24)",1435.8083781712419
"(1, 2, 1)","(0, 2, 1, 24)",1436.502015694603
"(0, 2, 1)","(1, 2, 1, 24)",1436.643773618294
"(2, 2, 2)","(0, 2, 1, 24)",1436.7544232373045
"(2, 1, 2)","(0, 2, 2, 24)",1437.0850385404146
"(1, 1, 0)","(1, 2, 1, 24)",1437.091521829703
"(2, 1, 0)","(0, 2, 1, 24)",1437.2142592681441
"(2, 2, 1)","(0, 2, 1, 24)",1437.256328108741
"(1, 1, 0)","(0, 2, 2, 24)",1437.7389128588666
"(0, 2, 1)","(1, 2, 2, 24)",1438.6132803587277
"(1, 1, 0)","(0, 2, 1, 24)",1439.1145353966783
"(2, 1, 0)","(1, 2, 2, 24)",1439.4465972751925
"(0, 2, 1)","(0, 2, 2, 24)",1439.6463772759018
"(1, 2, 2)","(0, 2, 2, 24)",1439.7624613089972
"(2, 1, 2)","(2, 2, 1, 24)",1439.7791396932982
"(2, 2, 2)","(0, 2, 2, 24)",1441.3044778641022
"(2, 1, 1)","(1, 2, 2, 24)",1441.329109340506
"(1, 2, 2)","(1, 2, 2, 24)",1441.3854811933745
"(1, 2, 2)","(2, 2, 1, 24)",1441.3866395182085
"(1, 2, 2)","(0, 2, 1, 24)",1442.2361193180157
"(0, 2, 2)","(1, 2, 1, 24)",1442.568196917915
"(2, 2, 2)","(1, 2, 2, 24)",1442.733824000898
"(0, 1, 2)","(0, 2, 2, 24)",1443.1328218433662
"(1, 2, 2)","(2, 2, 2, 24)",1443.3791841368193
"(2, 2, 2)","(2, 2, 1, 24)",1443.6736620903498
"(1, 1, 2)","(0, 2, 2, 24)",1444.9601400381928
"(1, 1, 2)","(1, 2, 1, 24)",1445.0021092464785
"(0, 1, 2)","(2, 2, 1, 24)",1445.007817140381
"(0, 1, 2)","(1, 2, 2, 24)",1445.028458485178
"(2, 2, 2)","(2, 2, 2, 24)",1445.1691902761224
"(0, 2, 1)","(0, 2, 1, 24)",1445.352087420756
"(1, 2, 1)","(2, 2, 2, 24)",1446.3908649651228
"(0, 2, 2)","(2, 2, 2, 24)",1446.567478573134
"(0, 1, 2)","(2, 2, 2, 24)",1446.7716888394623
"(1, 1, 2)","(2, 2, 1, 24)",1446.8299648673021
"(1, 1, 2)","(1, 2, 2, 24)",1446.8552496614795
"(2, 1, 2)","(1, 2, 1, 24)",1446.9305441228257
"(0, 1, 0)","(1, 2, 1, 24)",1447.1736486225375
"(0, 1, 1)","(0, 2, 2, 24)",1448.4777141718184
"(0, 1, 1)","(1, 2, 1, 24)",1448.5204685353137
"(1, 1, 2)","(2, 2, 2, 24)",1448.5828743040906
"(2, 1, 2)","(1, 2, 2, 24)",1448.7001942209722
"(0, 1, 0)","(0, 2, 2, 24)",1448.9194864032856
"(0, 1, 0)","(1, 2, 2, 24)",1448.9779833000975
"(1, 1, 1)","(2, 2, 0, 24)",1449.104907103479
"(1, 2, 1)","(2, 2, 0, 24)",1449.1151639916081
"(1, 2, 2)","(2, 2, 0, 24)",1450.3007791726243
"(0, 1, 1)","(2, 2, 1, 24)",1450.3391773207156
"(0, 1, 1)","(1, 2, 2, 24)",1450.3543279396283
"(2, 2, 0)","(1, 2, 1, 24)",1450.4478818384846
"(2, 1, 2)","(2, 2, 2, 24)",1450.5578341872767
"(1, 1, 1)","(1, 2, 2, 24)",1450.8100765294791
"(1, 1, 1)","(2, 2, 1, 24)",1450.8275822941905
"(2, 1, 1)","(0, 2, 2, 24)",1450.9026143810756
"(0, 1, 0)","(2, 2, 2, 24)",1451.3727772866748
"(0, 1, 0)","(0, 2, 1, 24)",1451.4324667368546
"(0, 2, 2)","(2, 2, 0, 24)",1451.4881703411083
"(2, 2, 0)","(0, 2, 2, 24)",1451.5078339345891
"(0, 1, 1)","(2, 2, 2, 24)",1452.1646191012633
"(2, 2, 0)","(1, 2, 2, 24)",1452.3781749992822
"(0, 1, 2)","(2, 2, 0, 24)",1452.394199947626
"(1, 0, 1)","(1, 2, 1, 24)",1452.5353474465305
"(1, 1, 1)","(2, 2, 2, 24)",1452.6407320316146
"(2, 1, 1)","(2, 2, 1, 24)",1452.7524287082106
"(1, 1, 2)","(2, 2, 0, 24)",1454.0439676762926
"(2, 1, 2)","(2, 2, 0, 24)",1454.1779125141086
"(2, 2, 2)","(2, 2, 0, 24)",1454.215390891662
"(2, 1, 1)","(2, 2, 2, 24)",1454.559969903285
"(2, 1, 0)","(1, 2, 1, 24)",1455.479823454139
"(2, 1, 0)","(0, 2, 2, 24)",1455.4841248734585
"(0, 2, 1)","(2, 2, 0, 24)",1455.7792461064282
"(0, 1, 1)","(2, 2, 0, 24)",1455.7897816897714
"(1, 2, 0)","(1, 2, 1, 24)",1457.2670388748747
"(2, 1, 0)","(2, 2, 1, 24)",1457.472362397029
"(2, 2, 0)","(0, 2, 1, 24)",1457.8201234011756
"(2, 1, 1)","(2, 2, 0, 24)",1458.1946945103166
"(1, 2, 0)","(1, 2, 2, 24)",1458.8708646708928
"(1, 2, 0)","(2, 2, 1, 24)",1458.9196390121158
"(1, 1, 0)","(1, 2, 2, 24)",1459.0096515481164
"(1, 1, 0)","(2, 2, 1, 24)",1459.0097544960945
"(2, 1, 0)","(2, 2, 2, 24)",1459.3492355019603
"(1, 2, 0)","(0, 2, 2, 24)",1459.7104389645326
