pdq,Spdq,aic
"(2, 0, 1)","(2, 1, 0, 36)",12.0
"(1, 2, 2)","(0, 2, 1, 36)",973.1023055873967
"(0, 2, 1)","(0, 2, 1, 36)",973.2084567346935
"(0, 2, 1)","(0, 2, 2, 36)",974.6515381477323
"(0, 2, 2)","(0, 2, 1, 36)",975.0156166445514
"(1, 2, 1)","(0, 2, 1, 36)",975.0518222923196
"(1, 2, 2)","(1, 2, 1, 36)",975.0994197655716
"(2, 2, 1)","(0, 2, 1, 36)",976.4244920494076
"(0, 2, 2)","(0, 2, 2, 36)",977.274003685565
"(0, 2, 1)","(1, 2, 2, 36)",977.45463290696
"(1, 2, 1)","(2, 2, 0, 36)",977.8444866355868
"(2, 2, 1)","(0, 2, 2, 36)",978.1444226368336
"(2, 2, 1)","(1, 2, 1, 36)",978.2456289554822
"(2, 2, 0)","(0, 2, 1, 36)",978.3601529887987
"(1, 2, 1)","(0, 2, 2, 36)",978.4213600936273
"(1, 2, 1)","(1, 2, 2, 36)",979.2191023302116
"(2, 2, 0)","(1, 2, 1, 36)",980.3513901949673
"(2, 2, 2)","(0, 2, 1, 36)",980.5888647361835
"(1, 2, 2)","(2, 2, 1, 36)",980.807648232689
"(1, 2, 1)","(2, 2, 2, 36)",980.8868807302712
"(2, 2, 2)","(2, 2, 0, 36)",981.4689161515037
"(2, 2, 1)","(2, 2, 1, 36)",981.7139669049117
"(2, 1, 2)","(0, 2, 1, 36)",982.0499886966596
"(2, 2, 0)","(1, 2, 2, 36)",982.3816742891206
"(2, 2, 2)","(0, 2, 2, 36)",982.5706029243772
"(2, 2, 2)","(1, 2, 1, 36)",982.5743289582664
"(1, 2, 2)","(2, 2, 0, 36)",982.8293938698116
"(2, 2, 2)","(2, 2, 1, 36)",983.1021840179941
"(1, 1, 2)","(0, 2, 1, 36)",983.2217467994096
"(1, 1, 1)","(0, 2, 1, 36)",983.861493637746
"(1, 2, 2)","(0, 2, 2, 36)",984.0581474276493
"(2, 2, 2)","(1, 2, 2, 36)",984.1598772086403
"(2, 2, 1)","(1, 2, 2, 36)",984.2454044410537
"(0, 1, 0)","(0, 2, 1, 36)",984.4027378617708
"(2, 1, 2)","(1, 2, 1, 36)",984.957076882683
"(2, 2, 2)","(2, 2, 2, 36)",985.0621189385008
"(1, 1, 1)","(0, 2, 2, 36)",985.3655513193594
"(2, 1, 2)","(0, 2, 2, 36)",985.5312058428151
"(1, 2, 2)","(1, 2, 2, 36)",985.702871100664
"(2, 1, 1)","(0, 2, 1, 36)",985.8967153299327
"(0, 1, 2)","(0, 2, 1, 36)",986.1857725529161
"(0, 1, 0)","(0, 2, 2, 36)",986.3898189036845
"(0, 1, 0)","(1, 2, 1, 36)",986.391652897201
"(1, 2, 2)","(2, 2, 2, 36)",986.4438289575697
"(0, 1, 1)","(1, 2, 1, 36)",987.6155961538772
"(0, 1, 2)","(0, 2, 2, 36)",987.7740356601088
"(1, 1, 0)","(1, 2, 1, 36)",987.9214392794363
"(0, 1, 0)","(2, 2, 0, 36)",988.0549795870576
"(0, 1, 0)","(1, 2, 2, 36)",988.3972347709527
"(0, 2, 1)","(2, 2, 0, 36)",988.4211262646656
"(0, 1, 1)","(2, 2, 1, 36)",988.5359558471702
"(1, 2, 0)","(0, 2, 1, 36)",989.1076323672669
"(0, 1, 2)","(2, 2, 0, 36)",989.5091684241692
"(2, 1, 2)","(2, 2, 0, 36)",989.5221888724949
"(1, 1, 2)","(2, 2, 0, 36)",989.6100931836854
"(2, 2, 1)","(2, 2, 0, 36)",989.8979078582312
"(0, 2, 2)","(2, 2, 0, 36)",989.9351593516689
"(0, 2, 1)","(2, 2, 1, 36)",990.2017059244209
"(0, 2, 1)","(1, 2, 1, 36)",990.366489572413
"(2, 2, 0)","(2, 2, 0, 36)",990.51753198833
"(1, 1, 2)","(0, 2, 2, 36)",990.5496719640001
"(1, 1, 2)","(1, 2, 1, 36)",990.6499821020578
"(2, 1, 2)","(2, 2, 1, 36)",990.9257482996973
"(1, 1, 2)","(2, 2, 1, 36)",990.9756115905835
"(1, 2, 0)","(0, 2, 2, 36)",990.9846249230117
"(1, 1, 1)","(2, 2, 0, 36)",991.5191128108142
"(0, 1, 1)","(0, 2, 1, 36)",991.6369689564706
"(0, 2, 2)","(2, 2, 1, 36)",991.6963625138372
"(1, 1, 2)","(1, 2, 2, 36)",991.7835132003686
"(0, 2, 2)","(1, 2, 1, 36)",991.84046529493
"(1, 2, 1)","(2, 2, 1, 36)",991.9651282265802
"(2, 1, 2)","(1, 2, 2, 36)",991.9944727462022
"(1, 1, 1)","(1, 2, 1, 36)",992.0249803651988
"(1, 2, 1)","(1, 2, 1, 36)",992.1118290101309
"(2, 2, 0)","(2, 2, 1, 36)",992.1833852325908
"(0, 2, 1)","(2, 2, 2, 36)",992.1851129180027
"(2, 1, 0)","(0, 2, 1, 36)",992.2617310110517
"(2, 1, 1)","(0, 2, 2, 36)",992.4650880797963
"(1, 1, 1)","(2, 2, 1, 36)",992.4975388771778
"(2, 1, 1)","(2, 2, 0, 36)",992.6445337250209
"(2, 1, 1)","(1, 2, 1, 36)",992.8268364315925
"(2, 1, 2)","(2, 2, 2, 36)",992.8480249473984
"(1, 1, 2)","(2, 2, 2, 36)",992.8697899349194
"(0, 1, 1)","(2, 2, 0, 36)",992.8870463647024
"(0, 1, 1)","(0, 2, 2, 36)",993.0290654264487
"(1, 1, 1)","(1, 2, 2, 36)",993.0505929018236
"(1, 2, 0)","(1, 2, 2, 36)",993.1100743633358
"(2, 2, 0)","(0, 2, 2, 36)",993.1926807060048
"(0, 2, 2)","(1, 2, 2, 36)",993.3209637439743
"(2, 1, 1)","(2, 2, 1, 36)",993.4154495256275
"(0, 1, 2)","(1, 2, 1, 36)",993.53207773613
"(2, 2, 1)","(2, 2, 2, 36)",993.5857803794615
"(2, 1, 0)","(0, 2, 2, 36)",993.5863300384576
"(0, 2, 2)","(2, 2, 2, 36)",993.67651940455
"(2, 1, 0)","(2, 2, 0, 36)",993.7366003991033
"(2, 1, 0)","(1, 2, 1, 36)",993.8454153272002
"(1, 1, 0)","(0, 2, 1, 36)",993.8550613545303
"(2, 1, 1)","(1, 2, 2, 36)",993.872948904693
"(2, 2, 0)","(2, 2, 2, 36)",994.1533139112983
"(1, 1, 1)","(2, 2, 2, 36)",994.3498932995138
"(0, 1, 2)","(2, 2, 1, 36)",994.3547805332911
"(0, 1, 1)","(1, 2, 2, 36)",994.3692793163984
"(2, 1, 0)","(2, 2, 1, 36)",994.4987287861146
"(1, 1, 0)","(2, 2, 0, 36)",994.75994275958
"(0, 1, 2)","(1, 2, 2, 36)",994.9757230523563
"(2, 1, 0)","(1, 2, 2, 36)",994.9866473000806
"(0, 1, 0)","(2, 2, 1, 36)",995.0317637805834
"(2, 1, 1)","(2, 2, 2, 36)",995.2308080465239
"(1, 1, 0)","(0, 2, 2, 36)",995.5035807664655
"(0, 1, 1)","(2, 2, 2, 36)",995.6361823652218
"(1, 1, 0)","(2, 2, 1, 36)",996.025848397967
"(0, 1, 2)","(2, 2, 2, 36)",996.1405784934291
"(2, 1, 0)","(2, 2, 2, 36)",996.311692526665
"(0, 1, 0)","(2, 2, 2, 36)",996.557729488696
"(1, 1, 0)","(1, 2, 2, 36)",996.7433165291634
"(1, 1, 0)","(2, 2, 2, 36)",997.9016454168501
"(0, 2, 0)","(1, 2, 2, 36)",1000.3434856474199
"(1, 2, 0)","(2, 2, 0, 36)",1000.6403950836126
"(0, 2, 0)","(0, 2, 1, 36)",1001.3765951533761
"(0, 2, 1)","(1, 2, 0, 36)",1001.9557574200414
"(1, 2, 0)","(2, 2, 1, 36)",1002.4693539572478
"(1, 2, 0)","(1, 2, 1, 36)",1003.1317332660101
"(0, 2, 2)","(1, 2, 0, 36)",1003.76003789129
"(1, 2, 1)","(1, 2, 0, 36)",1003.8572912709695
"(1, 2, 2)","(1, 2, 0, 36)",1004.0109286148139
"(1, 2, 0)","(2, 2, 2, 36)",1004.4568504418579
"(2, 2, 1)","(1, 2, 0, 36)",1004.9387521012661
"(2, 2, 2)","(1, 2, 0, 36)",1005.4651445815426
"(2, 1, 2)","(1, 2, 0, 36)",1006.0641062271585
"(0, 2, 1)","(0, 2, 0, 36)",1006.9360670751782
"(1, 2, 2)","(0, 2, 0, 36)",1007.4333251221763
"(0, 1, 0)","(1, 2, 0, 36)",1007.7204023493626
"(2, 1, 2)","(0, 2, 0, 36)",1007.8875194897525
"(0, 1, 1)","(1, 2, 0, 36)",1008.0611725713428
"(1, 1, 0)","(1, 2, 0, 36)",1008.3768061893021
"(0, 2, 2)","(0, 2, 0, 36)",1008.9037309474169
"(1, 2, 1)","(0, 2, 0, 36)",1008.9084356403582
"(0, 1, 2)","(1, 2, 0, 36)",1009.760437109387
"(1, 1, 1)","(1, 2, 0, 36)",1009.8479104910964
"(2, 1, 0)","(1, 2, 0, 36)",1009.8814662993171
"(0, 1, 0)","(0, 2, 0, 36)",1009.9312026071084
"(1, 1, 0)","(0, 2, 0, 36)",1010.6599101928406
"(1, 0, 0)","(1, 2, 0, 36)",1010.792963065502
"(1, 0, 0)","(0, 2, 1, 36)",1010.8082018701041
"(2, 2, 1)","(0, 2, 0, 36)",1011.0301262215206
"(0, 1, 1)","(0, 2, 0, 36)",1011.1662715718458
"(1, 1, 2)","(1, 2, 0, 36)",1011.2748460577806
"(1, 0, 1)","(1, 2, 0, 36)",1011.4577265325044
"(2, 2, 0)","(1, 2, 0, 36)",1011.4785631994221
"(1, 0, 1)","(0, 2, 1, 36)",1011.4821539851672
"(0, 0, 1)","(1, 2, 0, 36)",1011.6328416873725
"(0, 0, 1)","(0, 2, 1, 36)",1011.6468834879016
"(1, 0, 0)","(0, 2, 0, 36)",1011.7172113969661
"(0, 2, 0)","(2, 2, 0, 36)",1011.8183475948338
"(0, 2, 0)","(0, 2, 2, 36)",1011.9644285804363
"(2, 1, 1)","(1, 2, 0, 36)",1012.0206303633126
"(2, 0, 0)","(1, 2, 0, 36)",1012.134798256923
"(2, 0, 0)","(0, 2, 1, 36)",1012.1522542299914
"(0, 0, 1)","(0, 2, 0, 36)",1012.2598743032977
"(1, 0, 0)","(1, 2, 1, 36)",1012.6737861914457
"(1, 0, 0)","(2, 2, 0, 36)",1012.7308308071745
"(1, 0, 0)","(0, 2, 2, 36)",1012.7392425855886
"(0, 0, 2)","(1, 2, 0, 36)",1012.9168774751798
"(0, 0, 2)","(0, 2, 1, 36)",1012.9326044736357
"(1, 0, 2)","(1, 2, 0, 36)",1012.9839265216647
"(1, 0, 2)","(0, 2, 1, 36)",1013.0140195274533
"(2, 0, 1)","(1, 2, 0, 36)",1013.1219618163964
"(2, 0, 1)","(0, 2, 1, 36)",1013.1509480308
"(0, 2, 0)","(2, 2, 1, 36)",1013.2566869085438
"(1, 0, 1)","(0, 2, 0, 36)",1013.3396982514856
"(1, 0, 1)","(1, 2, 1, 36)",1013.3785664404555
"(1, 0, 1)","(2, 2, 0, 36)",1013.4057076895243
"(1, 0, 1)","(0, 2, 2, 36)",1013.4158452598922
"(2, 0, 0)","(0, 2, 0, 36)",1013.4357952884044
"(1, 1, 1)","(0, 2, 0, 36)",1013.4933603034773
"(0, 0, 1)","(1, 2, 1, 36)",1013.4996180351401
"(0, 1, 2)","(0, 2, 0, 36)",1013.5026611536891
"(0, 0, 1)","(2, 2, 0, 36)",1013.5624111025523
"(0, 0, 1)","(0, 2, 2, 36)",1013.5701715217706
"(2, 1, 0)","(0, 2, 0, 36)",1013.6645085552385
"(0, 0, 2)","(0, 2, 0, 36)",1013.7342404425602
"(2, 0, 0)","(1, 2, 1, 36)",1014.02358736167
"(1, 0, 2)","(2, 2, 2, 36)",1014.0487861277294
"(1, 0, 0)","(2, 2, 2, 36)",1014.0725596661866
"(2, 0, 0)","(2, 2, 0, 36)",1014.0748653785768
"(2, 0, 0)","(0, 2, 2, 36)",1014.0838795080713
"(2, 0, 2)","(1, 2, 0, 36)",1014.5451424683071
"(2, 0, 2)","(0, 2, 1, 36)",1014.5734362610607
