pdq,Spdq,aic
"(0, 0, 0)","(2, 0, 0, 60)",6.0
"(0, 2, 0)","(0, 2, 0, 60)",18.068615772345822
"(1, 1, 0)","(0, 2, 0, 60)",31.15775589543852
"(1, 1, 1)","(0, 2, 0, 60)",31.946571798683685
"(0, 1, 0)","(1, 2, 0, 60)",32.01886226405508
"(2, 1, 0)","(0, 2, 0, 60)",32.247154098506584
"(1, 1, 0)","(1, 2, 0, 60)",32.48685097031047
"(1, 1, 0)","(0, 2, 1, 60)",32.68111747178233
"(0, 1, 1)","(1, 2, 0, 60)",32.85694567637065
"(0, 1, 2)","(1, 2, 0, 60)",33.392982366306796
"(1, 1, 1)","(1, 2, 0, 60)",33.53061947966508
"(0, 1, 2)","(0, 2, 0, 60)",33.57657879742401
"(0, 1, 2)","(0, 2, 1, 60)",33.627620884536285
"(1, 1, 1)","(0, 2, 1, 60)",33.64606340569078
"(0, 1, 0)","(0, 2, 1, 60)",33.65347100042226
"(2, 1, 0)","(0, 2, 1, 60)",33.851681295738715
"(2, 1, 0)","(1, 2, 0, 60)",33.89974227553159
"(2, 1, 1)","(0, 2, 0, 60)",33.916264505951595
"(0, 1, 0)","(2, 2, 0, 60)",34.01234782319461
"(0, 1, 0)","(1, 2, 1, 60)",34.033788102655116
"(1, 1, 0)","(2, 2, 0, 60)",34.48718038573837
"(2, 1, 0)","(2, 2, 0, 60)",34.50019066682106
"(1, 1, 2)","(0, 2, 0, 60)",34.51859015370766
"(1, 1, 0)","(0, 2, 2, 60)",34.55899071273994
"(0, 1, 0)","(0, 2, 2, 60)",34.643247843267844
"(0, 1, 1)","(2, 2, 0, 60)",34.90160557132847
"(0, 1, 1)","(1, 2, 1, 60)",34.97967147646227
"(0, 1, 1)","(0, 2, 1, 60)",35.08526013259436
"(1, 1, 0)","(1, 2, 1, 60)",35.15760631169621
"(0, 1, 2)","(0, 2, 2, 60)",35.46647544661027
"(0, 1, 2)","(2, 2, 0, 60)",35.52844977297816
"(1, 1, 1)","(0, 2, 2, 60)",35.532068561962774
"(1, 1, 1)","(2, 2, 0, 60)",35.60405968672247
"(0, 1, 2)","(1, 2, 1, 60)",35.916744195883
"(2, 1, 0)","(0, 2, 2, 60)",35.9779271103642
"(1, 1, 1)","(1, 2, 1, 60)",35.99014564269638
"(0, 1, 0)","(2, 2, 1, 60)",36.162542155472735
"(2, 1, 0)","(1, 2, 1, 60)",36.24720926747792
"(0, 1, 1)","(0, 2, 2, 60)",36.26260888048237
"(0, 1, 0)","(1, 2, 2, 60)",36.34384248573321
"(1, 1, 2)","(0, 2, 1, 60)",36.441068224091566
"(1, 1, 2)","(1, 2, 0, 60)",36.45274548182225
"(2, 1, 2)","(0, 2, 0, 60)",36.51125348066741
"(1, 1, 0)","(2, 2, 1, 60)",36.51849053693912
"(2, 1, 1)","(1, 2, 0, 60)",36.61559497492122
"(1, 1, 0)","(1, 2, 2, 60)",36.68482287441904
"(2, 1, 1)","(0, 2, 1, 60)",36.68902124179044
"(0, 1, 2)","(2, 2, 1, 60)",37.39040292114571
"(0, 1, 1)","(1, 2, 2, 60)",37.537071446475736
"(1, 1, 1)","(2, 2, 1, 60)",37.65727516844563
"(1, 1, 1)","(1, 2, 2, 60)",37.74819019985804
"(2, 1, 1)","(1, 2, 1, 60)",37.74923328927277
"(0, 1, 2)","(1, 2, 2, 60)",37.89739243285103
"(2, 1, 0)","(1, 2, 2, 60)",38.055271720665154
"(0, 1, 1)","(2, 2, 1, 60)",38.136157185453186
