pdq,Spdq,aic
"(0, 1, 0)","(1, 2, 0, 60)",53.675215581246334
"(0, 2, 0)","(0, 2, 0, 60)",53.7859166778876
"(0, 1, 1)","(1, 2, 0, 60)",54.14413576031936
"(0, 1, 0)","(0, 2, 1, 60)",54.33994155430771
"(0, 1, 0)","(1, 2, 1, 60)",54.54765329135899
"(0, 1, 0)","(2, 2, 0, 60)",54.939258897263926
"(0, 1, 0)","(0, 2, 2, 60)",55.08448512810745
"(1, 1, 0)","(1, 2, 0, 60)",55.27744022096929
"(0, 1, 2)","(1, 2, 0, 60)",55.54809981532921
"(0, 1, 0)","(1, 2, 2, 60)",55.836757795472664
"(1, 1, 1)","(1, 2, 0, 60)",56.122477103507364
"(0, 1, 1)","(2, 2, 0, 60)",56.13185133144488
"(0, 1, 0)","(2, 2, 1, 60)",56.13258621766224
"(0, 1, 1)","(1, 2, 1, 60)",56.143719537274535
"(0, 1, 2)","(0, 2, 0, 60)",56.26255759702659
"(0, 1, 1)","(0, 2, 2, 60)",56.27342820376853
"(0, 1, 1)","(0, 2, 1, 60)",56.30203399569464
"(1, 1, 0)","(0, 2, 0, 60)",56.31765650207919
"(0, 1, 2)","(0, 2, 1, 60)",56.35284427489066
"(0, 1, 1)","(0, 2, 0, 60)",56.45658209754603
"(1, 1, 0)","(0, 2, 1, 60)",56.50668988079309
"(1, 1, 0)","(2, 2, 0, 60)",56.9309666392584
"(1, 1, 1)","(0, 2, 1, 60)",56.94827937671518
"(2, 1, 0)","(1, 2, 0, 60)",56.990292808891
"(1, 1, 0)","(1, 2, 1, 60)",56.99922969513216
"(1, 1, 2)","(0, 2, 0, 60)",57.47911210248599
"(0, 1, 2)","(2, 2, 0, 60)",57.54718241028286
"(0, 1, 2)","(1, 2, 1, 60)",57.547919652498614
"(1, 1, 2)","(1, 2, 0, 60)",57.548315398201865
"(2, 1, 0)","(0, 2, 0, 60)",57.55186467734785
"(0, 1, 0)","(2, 2, 2, 60)",57.56257459305475
"(1, 1, 0)","(0, 2, 2, 60)",57.672054566012534
"(0, 1, 2)","(0, 2, 2, 60)",57.678161265277566
"(2, 1, 1)","(0, 2, 0, 60)",57.88043583003159
"(2, 1, 2)","(0, 2, 0, 60)",57.89472718899834
"(1, 1, 1)","(2, 2, 0, 60)",58.1202681260081
"(1, 1, 1)","(1, 2, 1, 60)",58.12245975508915
"(2, 1, 1)","(1, 2, 0, 60)",58.123138640337146
"(0, 1, 1)","(1, 2, 2, 60)",58.143649080573475
"(0, 1, 1)","(2, 2, 1, 60)",58.143689496158004
"(2, 1, 1)","(0, 2, 1, 60)",58.146858934015654
"(1, 1, 1)","(0, 2, 0, 60)",58.16508238459892
"(1, 1, 1)","(0, 2, 2, 60)",58.24301493288139
"(1, 1, 2)","(0, 2, 1, 60)",58.24914589739754
"(2, 1, 0)","(0, 2, 1, 60)",58.49129948695713
"(2, 1, 0)","(2, 2, 0, 60)",58.93095840275253
"(1, 1, 0)","(2, 2, 1, 60)",58.93096249995529
"(1, 1, 0)","(1, 2, 2, 60)",58.95136456348686
"(2, 1, 0)","(1, 2, 1, 60)",58.95931339108729
"(1, 1, 2)","(2, 2, 0, 60)",59.54513861892249
"(0, 1, 2)","(2, 2, 1, 60)",59.54806711752457
"(1, 1, 2)","(1, 2, 1, 60)",59.54824937271654
"(2, 1, 2)","(1, 2, 0, 60)",59.548796091759485
"(0, 1, 2)","(1, 2, 2, 60)",59.55852879632431
"(2, 1, 0)","(0, 2, 2, 60)",59.66089893123966
"(2, 1, 2)","(0, 2, 1, 60)",59.6732444356886
"(1, 1, 2)","(0, 2, 2, 60)",59.73197875625826
"(2, 1, 1)","(2, 2, 0, 60)",60.12026520170291
"(1, 1, 1)","(1, 2, 2, 60)",60.122144366224894
"(1, 1, 1)","(2, 2, 1, 60)",60.1225362542621
"(2, 1, 1)","(1, 2, 1, 60)",60.12299840297182
"(2, 1, 1)","(0, 2, 2, 60)",60.14287034758153
"(0, 1, 1)","(2, 2, 2, 60)",60.14392771431891
"(2, 1, 0)","(2, 2, 1, 60)",60.930963985279774
"(1, 1, 0)","(2, 2, 2, 60)",60.93097030739604
"(2, 1, 0)","(1, 2, 2, 60)",60.942262077515
"(2, 1, 2)","(2, 2, 0, 60)",61.54520098679411
"(0, 1, 2)","(2, 2, 2, 60)",61.54776540764762
