pdq,Spdq,aic
"(0, 0, 0)","(2, 0, 0, 60)",6.0
"(2, 1, 2)","(0, 1, 0, 60)",10.0
"(1, 0, 2)","(2, 0, 2, 60)",16.0
"(0, 2, 0)","(0, 2, 0, 60)",20.04921215828478
"(1, 1, 0)","(1, 2, 0, 60)",35.434557739620224
"(0, 1, 0)","(0, 2, 1, 60)",35.675579377469965
"(0, 1, 2)","(0, 2, 0, 60)",35.77229285750955
"(0, 1, 1)","(1, 2, 0, 60)",35.855563055059775
"(0, 1, 0)","(1, 2, 0, 60)",35.884206891278765
"(2, 1, 0)","(0, 2, 0, 60)",36.68308636469751
"(1, 1, 1)","(1, 2, 0, 60)",37.02113961647255
"(0, 1, 1)","(0, 2, 1, 60)",37.059926152411826
"(1, 1, 0)","(0, 2, 1, 60)",37.16603946800448
"(0, 1, 2)","(1, 2, 0, 60)",37.44572914027203
"(0, 1, 2)","(0, 2, 1, 60)",37.44916106087275
"(1, 1, 2)","(0, 2, 0, 60)",37.548676427320316
"(0, 1, 0)","(0, 2, 2, 60)",37.58128455626139
"(1, 1, 0)","(1, 2, 1, 60)",37.58394278392471
"(1, 1, 0)","(2, 2, 0, 60)",37.62376051107654
"(2, 1, 0)","(0, 2, 2, 60)",37.63102545242124
"(0, 1, 0)","(1, 2, 1, 60)",37.6455522284604
"(0, 1, 2)","(2, 2, 0, 60)",37.68315169066705
"(0, 1, 0)","(2, 2, 0, 60)",37.87072782749401
"(0, 1, 1)","(1, 2, 1, 60)",37.88303741231617
"(2, 1, 1)","(0, 2, 0, 60)",37.95871473068761
"(1, 1, 1)","(0, 2, 1, 60)",38.15617882457384
"(0, 1, 1)","(2, 2, 0, 60)",38.64829312675839
"(2, 1, 0)","(0, 2, 1, 60)",38.65662300503227
"(2, 1, 0)","(1, 2, 0, 60)",38.656981846784035
"(0, 1, 1)","(0, 2, 2, 60)",38.666239426572226
"(0, 1, 2)","(1, 2, 1, 60)",38.85651294083843
"(1, 1, 0)","(0, 2, 2, 60)",38.95150470732875
"(1, 1, 1)","(0, 2, 0, 60)",38.97787460298838
"(2, 1, 2)","(0, 2, 0, 60)",39.33326599719379
"(0, 1, 2)","(0, 2, 2, 60)",39.44432182545415
