pdq,Spdq,aic
"(0, 2, 2)","(0, 2, 2, 24)",1414.306438499102
"(0, 2, 2)","(1, 2, 1, 24)",1415.2839825229564
"(1, 2, 2)","(0, 2, 2, 24)",1416.2906796853085
"(0, 2, 2)","(2, 2, 1, 24)",1416.4890353261972
"(0, 2, 2)","(1, 2, 2, 24)",1416.5283425433768
"(0, 1, 1)","(0, 2, 1, 24)",1416.6108427569957
"(2, 2, 1)","(0, 2, 2, 24)",1416.949569695098
"(1, 2, 2)","(1, 2, 1, 24)",1417.3308408391445
"(0, 1, 2)","(0, 2, 1, 24)",1417.6720327253277
"(2, 2, 1)","(1, 2, 1, 24)",1417.8277261626345
"(2, 1, 1)","(0, 2, 1, 24)",1417.838696239176
"(1, 1, 1)","(0, 2, 1, 24)",1418.0719342413026
"(2, 2, 2)","(0, 2, 2, 24)",1418.2432441239262
"(0, 1, 1)","(1, 2, 1, 24)",1418.4053055261043
"(1, 1, 2)","(0, 2, 1, 24)",1418.5211211276235
"(1, 2, 2)","(2, 2, 1, 24)",1418.6488238343914
"(2, 1, 0)","(0, 2, 1, 24)",1419.1557063362354
"(2, 1, 1)","(0, 2, 2, 24)",1419.3581274945502
"(2, 1, 2)","(0, 2, 1, 24)",1419.3639298870844
"(0, 1, 2)","(2, 2, 1, 24)",1419.5436011455622
"(1, 1, 1)","(2, 2, 1, 24)",1420.0519831646359
"(1, 2, 1)","(1, 2, 1, 24)",1420.2806248711083
"(2, 1, 0)","(1, 2, 1, 24)",1420.4565904872388
"(0, 1, 1)","(1, 2, 2, 24)",1420.609419221449
"(0, 2, 2)","(0, 2, 1, 24)",1420.6530943009523
"(2, 2, 2)","(2, 2, 1, 24)",1420.808820369409
"(1, 1, 2)","(1, 2, 1, 24)",1420.8309082451651
"(1, 1, 2)","(0, 2, 2, 24)",1421.6130030959164
"(2, 1, 1)","(1, 2, 2, 24)",1421.7874697993977
"(1, 2, 1)","(2, 2, 1, 24)",1421.929804879305
"(1, 2, 1)","(1, 2, 2, 24)",1422.094015017763
"(2, 2, 1)","(0, 2, 1, 24)",1422.3799038405507
"(1, 2, 2)","(0, 2, 1, 24)",1422.6628888875914
"(2, 1, 0)","(1, 2, 2, 24)",1423.0000533126145
"(2, 2, 2)","(1, 2, 1, 24)",1423.5013635041178
"(2, 2, 2)","(0, 2, 1, 24)",1423.6103262084137
"(2, 1, 1)","(1, 2, 1, 24)",1425.3079446095026
"(2, 2, 2)","(1, 2, 2, 24)",1425.6450909031014
"(2, 1, 2)","(1, 2, 2, 24)",1425.8188471374642
"(1, 2, 1)","(0, 2, 1, 24)",1425.9433483971004
"(1, 1, 0)","(0, 2, 2, 24)",1428.3476003826136
"(1, 1, 0)","(0, 2, 1, 24)",1428.621494921858
"(1, 2, 2)","(1, 2, 2, 24)",1429.2238934239967
"(1, 1, 0)","(2, 2, 1, 24)",1430.206790165525
"(1, 1, 0)","(1, 2, 2, 24)",1430.3473613307337
"(0, 2, 1)","(0, 2, 2, 24)",1430.5996253812364
"(0, 2, 1)","(1, 2, 1, 24)",1430.9365048962034
"(0, 2, 1)","(1, 2, 2, 24)",1432.4687184947907
"(1, 1, 2)","(2, 2, 1, 24)",1433.1826225449097
"(0, 2, 1)","(2, 2, 1, 24)",1433.3925442665588
"(2, 1, 2)","(0, 2, 2, 24)",1433.6480205442151
"(2, 1, 2)","(1, 2, 1, 24)",1433.7090488982278
"(2, 1, 2)","(2, 2, 1, 24)",1433.825514398919
"(0, 2, 1)","(0, 2, 1, 24)",1434.1196722633774
"(1, 1, 2)","(1, 2, 2, 24)",1434.2753275085795
"(0, 1, 2)","(0, 2, 2, 24)",1434.792982117271
"(0, 1, 2)","(1, 2, 1, 24)",1434.8577282274234
"(1, 1, 2)","(2, 2, 2, 24)",1434.939853174987
"(0, 1, 1)","(0, 2, 2, 24)",1435.3711842903158
"(2, 1, 2)","(2, 2, 2, 24)",1435.6015276137275
"(2, 1, 0)","(0, 2, 2, 24)",1435.9428413383694
"(0, 1, 1)","(2, 2, 1, 24)",1435.9881738547404
"(1, 1, 1)","(1, 2, 2, 24)",1436.4024026143863
"(0, 1, 2)","(1, 2, 2, 24)",1436.4995498800101
"(2, 1, 1)","(2, 2, 1, 24)",1436.5904493289147
"(1, 1, 1)","(0, 2, 2, 24)",1436.6185004483889
"(1, 1, 1)","(1, 2, 1, 24)",1436.6759816111992
"(1, 2, 2)","(2, 2, 0, 24)",1437.025700416247
"(2, 1, 0)","(2, 2, 1, 24)",1437.1251415620397
"(0, 1, 2)","(2, 2, 2, 24)",1437.2420676941456
"(0, 1, 1)","(2, 2, 2, 24)",1437.7343126669198
"(2, 1, 1)","(2, 2, 2, 24)",1437.90888171328
"(2, 2, 0)","(1, 2, 1, 24)",1438.0389646100723
"(1, 1, 2)","(2, 2, 0, 24)",1438.136296873138
"(2, 1, 2)","(2, 2, 0, 24)",1438.5032455314138
"(2, 1, 0)","(2, 2, 2, 24)",1438.827064347208
"(1, 1, 1)","(2, 2, 2, 24)",1439.0593296738232
"(1, 2, 1)","(2, 2, 0, 24)",1439.2428757434056
"(2, 2, 0)","(2, 2, 1, 24)",1439.6803150531666
"(0, 1, 1)","(2, 2, 0, 24)",1439.7502727320727
"(0, 1, 2)","(2, 2, 0, 24)",1439.7804020603655
"(2, 2, 2)","(2, 2, 2, 24)",1439.872751257151
"(2, 2, 0)","(0, 2, 1, 24)",1439.9925285394563
"(0, 1, 0)","(0, 2, 2, 24)",1440.3745423369476
"(2, 1, 1)","(2, 2, 0, 24)",1440.4728065182387
"(1, 0, 1)","(0, 2, 1, 24)",1440.5441830914942
"(0, 1, 0)","(1, 2, 1, 24)",1440.677772615343
"(1, 1, 1)","(2, 2, 0, 24)",1441.2303470160796
"(2, 1, 0)","(2, 2, 0, 24)",1441.585244257229
"(0, 1, 0)","(0, 2, 1, 24)",1442.061160968138
"(1, 0, 2)","(0, 2, 1, 24)",1442.541063151323
"(2, 2, 2)","(2, 2, 0, 24)",1443.8331284015565
"(0, 1, 0)","(2, 2, 2, 24)",1444.5836604424228
"(1, 1, 0)","(1, 2, 1, 24)",1445.2458815429093
"(0, 1, 0)","(1, 2, 2, 24)",1445.4762371674258
"(1, 0, 1)","(1, 2, 1, 24)",1445.887786947291
"(2, 0, 1)","(0, 2, 1, 24)",1446.177878993149
"(1, 2, 2)","(2, 2, 2, 24)",1446.4022542616208
"(2, 2, 1)","(2, 2, 1, 24)",1446.6149868279974
"(2, 2, 1)","(1, 2, 2, 24)",1446.636537791984
"(1, 1, 0)","(2, 2, 2, 24)",1448.2692894816562
"(2, 2, 1)","(2, 2, 2, 24)",1448.5280991668926
"(1, 2, 1)","(0, 2, 2, 24)",1448.6412458099596
"(1, 0, 2)","(2, 2, 1, 24)",1449.0874885390465
"(2, 0, 2)","(0, 2, 1, 24)",1449.157313805871
"(1, 0, 2)","(1, 2, 2, 24)",1449.6292795908396
"(2, 2, 1)","(2, 2, 0, 24)",1450.2529863077848
"(2, 0, 1)","(2, 2, 1, 24)",1450.3053620308917
"(1, 0, 2)","(2, 2, 0, 24)",1450.3811230943202
"(1, 0, 1)","(2, 2, 1, 24)",1450.3888737138598
"(2, 0, 2)","(2, 2, 1, 24)",1450.3899303009327
"(1, 0, 2)","(2, 2, 2, 24)",1450.835811172474
"(1, 0, 1)","(1, 2, 2, 24)",1450.9147229410028
"(2, 0, 2)","(1, 2, 2, 24)",1451.1263700914371
"(1, 0, 1)","(2, 2, 0, 24)",1451.370355533488
"(0, 2, 2)","(2, 2, 2, 24)",1451.3756331530244
"(1, 0, 2)","(0, 2, 2, 24)",1451.4609624934792
"(2, 0, 1)","(2, 2, 0, 24)",1451.4752747727634
"(1, 0, 2)","(1, 2, 1, 24)",1451.584508987576
"(1, 1, 0)","(2, 2, 0, 24)",1451.6153136191117
"(2, 0, 2)","(2, 2, 0, 24)",1451.9367841182159
"(1, 0, 1)","(2, 2, 2, 24)",1452.1647116863383
"(0, 2, 2)","(2, 2, 0, 24)",1452.2727382163505
"(2, 0, 2)","(2, 2, 2, 24)",1452.3290028386098
"(1, 0, 1)","(0, 2, 2, 24)",1452.4082263230268
"(1, 2, 1)","(2, 2, 2, 24)",1452.4151753560438
"(2, 0, 2)","(0, 2, 2, 24)",1453.040959056934
"(2, 0, 2)","(1, 2, 1, 24)",1453.1554963371016
"(0, 1, 0)","(2, 2, 0, 24)",1454.9817176990723
"(0, 2, 1)","(2, 2, 2, 24)",1455.9066618025336
"(0, 2, 1)","(2, 2, 0, 24)",1457.4998380179932
"(2, 2, 0)","(0, 2, 2, 24)",1458.4211723276846
"(1, 2, 0)","(0, 2, 2, 24)",1460.2517673989573
"(2, 2, 0)","(1, 2, 2, 24)",1460.3019064977032
"(1, 2, 0)","(1, 2, 1, 24)",1460.327920001362
"(1, 2, 1)","(1, 2, 0, 24)",1461.8132802723592
"(2, 2, 0)","(2, 2, 2, 24)",1461.947944934848
"(1, 2, 0)","(1, 2, 2, 24)",1462.1152377198898
"(1, 2, 2)","(1, 2, 0, 24)",1462.3805543020085
"(0, 1, 1)","(1, 2, 0, 24)",1462.3832780972461
"(2, 2, 2)","(1, 2, 0, 24)",1462.492678942684
"(2, 0, 0)","(2, 2, 1, 24)",1462.6729366837526
"(1, 1, 2)","(1, 2, 0, 24)",1463.385809244704
"(0, 2, 2)","(1, 2, 0, 24)",1463.8322021925505
"(0, 1, 2)","(1, 2, 0, 24)",1463.869707950381
"(2, 2, 1)","(1, 2, 0, 24)",1463.9893617563714
"(2, 1, 0)","(1, 2, 0, 24)",1464.0418855909747
"(1, 1, 1)","(1, 2, 0, 24)",1464.2272666301637
"(2, 2, 0)","(2, 2, 0, 24)",1464.4048007065549
"(1, 2, 0)","(0, 2, 1, 24)",1464.7167682560614
"(2, 1, 1)","(1, 2, 0, 24)",1465.2412163316872
"(0, 0, 1)","(1, 2, 2, 24)",1465.5291153875112
"(2, 1, 2)","(1, 2, 0, 24)",1465.8326889892207
"(2, 0, 0)","(2, 2, 0, 24)",1467.055185851904
"(1, 0, 0)","(1, 2, 2, 24)",1468.2463118097774
"(0, 2, 1)","(1, 2, 0, 24)",1468.2757409169087
"(1, 1, 0)","(1, 2, 0, 24)",1468.409338750085
"(1, 0, 0)","(2, 2, 2, 24)",1468.657742733526
"(2, 0, 0)","(1, 2, 2, 24)",1470.0322580432478
"(1, 0, 0)","(2, 2, 1, 24)",1470.1526204996082
"(2, 0, 1)","(1, 2, 2, 24)",1470.2314981832342
"(0, 0, 1)","(2, 2, 1, 24)",1470.4408815927027
"(2, 0, 0)","(2, 2, 2, 24)",1470.4592003905743
"(2, 0, 1)","(2, 2, 2, 24)",1470.5672738969283
"(0, 0, 1)","(2, 2, 2, 24)",1471.2583116432845
"(1, 0, 0)","(0, 2, 2, 24)",1471.2612590948402
"(0, 0, 1)","(1, 2, 1, 24)",1471.4231717585913
"(0, 0, 2)","(2, 2, 1, 24)",1472.4196785805027
"(0, 0, 1)","(2, 2, 0, 24)",1472.518413565753
"(0, 0, 2)","(1, 2, 2, 24)",1472.579198701321
"(1, 0, 0)","(1, 2, 1, 24)",1472.7262037615785
"(0, 0, 1)","(0, 2, 2, 24)",1473.098138995712
"(2, 0, 0)","(0, 2, 2, 24)",1473.1635154822648
"(0, 0, 2)","(2, 2, 2, 24)",1473.2527050165925
"(0, 0, 0)","(2, 2, 1, 24)",1473.3129013102232
"(0, 0, 0)","(1, 2, 2, 24)",1473.4683844256322
"(2, 0, 1)","(0, 2, 2, 24)",1473.6850872162574
"(0, 0, 0)","(2, 2, 2, 24)",1473.7777718080947
