pdq,Spdq,aic
"(0, 2, 0)","(0, 2, 0, 60)",24.43022229090576
"(0, 1, 1)","(0, 2, 0, 60)",40.7855467007187
"(0, 1, 0)","(0, 2, 0, 60)",41.069430167884036
"(0, 1, 2)","(0, 2, 0, 60)",41.13025089677315
"(1, 1, 0)","(0, 2, 0, 60)",41.366408975378974
"(1, 1, 1)","(0, 2, 0, 60)",41.706100100776226
"(0, 1, 1)","(1, 2, 0, 60)",41.756775078787214
"(0, 1, 1)","(0, 2, 1, 60)",41.76225011543126
"(0, 1, 0)","(0, 2, 1, 60)",42.35175596007976
"(0, 1, 0)","(1, 2, 0, 60)",42.355547013257606
"(2, 1, 0)","(0, 2, 0, 60)",42.51573985387947
"(0, 1, 0)","(2, 2, 0, 60)",43.098846398589714
"(1, 1, 2)","(0, 2, 0, 60)",43.130248974945076
"(0, 1, 2)","(0, 2, 1, 60)",43.13029959636769
"(0, 1, 2)","(1, 2, 0, 60)",43.13030127298768
"(1, 1, 0)","(1, 2, 0, 60)",43.61637436810889
"(1, 1, 1)","(0, 2, 1, 60)",43.70431034891941
"(2, 1, 1)","(0, 2, 0, 60)",43.705172434542234
"(1, 1, 1)","(1, 2, 0, 60)",43.705988171520545
"(0, 1, 0)","(0, 2, 2, 60)",43.72698141704321
"(0, 1, 1)","(2, 2, 0, 60)",43.755458755785725
"(0, 1, 1)","(0, 2, 2, 60)",43.75565543469319
"(0, 1, 1)","(1, 2, 1, 60)",43.75623523571124
"(0, 1, 0)","(1, 2, 1, 60)",43.94607135026003
"(1, 1, 0)","(0, 2, 1, 60)",44.042327091051824
"(2, 1, 0)","(0, 2, 1, 60)",44.51574110157515
"(2, 1, 0)","(1, 2, 0, 60)",44.51574110571673
"(0, 1, 0)","(2, 2, 1, 60)",44.544705510639574
"(1, 1, 0)","(2, 2, 0, 60)",44.94323226198285
"(2, 1, 2)","(0, 2, 0, 60)",45.130246674198304
"(1, 1, 2)","(1, 2, 0, 60)",45.130252155250844
"(1, 1, 2)","(0, 2, 1, 60)",45.13025216931101
"(0, 1, 2)","(0, 2, 2, 60)",45.13032385934958
"(0, 1, 2)","(2, 2, 0, 60)",45.13032435303167
"(0, 1, 2)","(1, 2, 1, 60)",45.13046015892256
"(1, 1, 0)","(0, 2, 2, 60)",45.41046295060521
"(1, 1, 0)","(1, 2, 1, 60)",45.42744306225501
"(0, 1, 0)","(1, 2, 2, 60)",45.49095024884541
"(2, 1, 1)","(0, 2, 1, 60)",45.70517234208228
"(2, 1, 1)","(1, 2, 0, 60)",45.70517234280327
"(1, 1, 1)","(0, 2, 2, 60)",45.705971561883516
"(1, 1, 1)","(1, 2, 1, 60)",45.705991245929
"(1, 1, 1)","(2, 2, 0, 60)",45.709157382937605
"(0, 1, 1)","(1, 2, 2, 60)",45.75556334616179
"(0, 1, 1)","(2, 2, 1, 60)",45.75564306551571
"(0, 1, 0)","(2, 2, 2, 60)",46.23094518388699
"(2, 1, 0)","(0, 2, 2, 60)",46.51574086078941
"(2, 1, 0)","(2, 2, 0, 60)",46.5157408730125
"(2, 1, 0)","(1, 2, 1, 60)",46.51574472056956
"(1, 1, 0)","(2, 2, 1, 60)",46.970398923404716
"(1, 1, 2)","(0, 2, 2, 60)",47.13024838479918
"(1, 1, 2)","(2, 2, 0, 60)",47.13024840043096
"(2, 1, 2)","(0, 2, 1, 60)",47.130252873560615
"(2, 1, 2)","(1, 2, 0, 60)",47.130252946992044
"(0, 1, 2)","(2, 2, 1, 60)",47.13025747640966
"(0, 1, 2)","(1, 2, 2, 60)",47.13025829085286
"(1, 1, 2)","(1, 2, 1, 60)",47.130261800434326
"(1, 1, 0)","(1, 2, 2, 60)",47.41519650505819
"(2, 1, 1)","(1, 2, 1, 60)",47.7051723609076
"(2, 1, 1)","(0, 2, 2, 60)",47.70517243134608
"(2, 1, 1)","(2, 2, 0, 60)",47.70517243604309
"(1, 1, 1)","(1, 2, 2, 60)",47.70595307694599
"(1, 1, 1)","(2, 2, 1, 60)",47.70732566698034
"(0, 1, 1)","(2, 2, 2, 60)",47.75545574291218
"(2, 1, 0)","(1, 2, 2, 60)",48.51574449855258
